update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what,update/4/when,update/4/what,update/5/when,update/5/what
1175775598,JDT,,,181270,,,,,,,,
1175795662,JDT,,,181349,,,,,,,,
1175798667,JDT,,,181357,,,,,,,,
1175820935,JDT,,,181380,,,,,,,,
1175835238,JDT,,,181393,,,,,,,,
1175867353,JDT,,,181459,,,,,,,,
1175874701,JDT,,,181475,,,,,,,,
1175918117,JDT,,,181488,,,,,,,,
1176145538,JDT,,,181682,,,,,,,,
1176260812,JDT,,,181900,,,,,,,,
1176291658,JDT,,,181981,,,,,,,,
1176361220,JDT,,,182124,,,,,,,,
1176376686,JDT,,,182179,,,,,,,,
1176380015,JDT,,,182192,,,,,,,,
1176383406,JDT,,,182204,,,,,,,,
1176449727,JDT,,,182319,,,,,,,,
1176455673,JDT,,,182338,,,,,,,,
1176461554,JDT,,,182359,,,,,,,,
1176467397,JDT,,,182372,,,,,,,,
1176626626,JDT,,,182459,,,,,,,,
1176672411,JDT,,,182485,,,,,,,,
1176740531,JDT,,,182642,,,,,,,,
1176792503,JDT,,,182738,,,,,,,,
1176806943,JDT,,,182786,,,,,,,,
1176848676,JDT,,,182857,,,,,,,,
1176866047,JDT,,,182899,,,,,,,,
1176874482,JDT,,,182930,,,,,,,,
1176908175,JDT,,,183062,,,,,,,,
1176944820,JDT,,,183117,,,,,,,,
1176970315,JDT,,,183196,,,,,,,,
1176976015,JDT,,,183211,,,,,,,,
1176977865,JDT,,,183216,,,,,,,,
1177036970,JDT,,,183338,,,,,,,,
1177059502,JDT,,,183395,,,,,,,,
1177082368,JDT,,,183468,,,,,,,,
1177140204,JDT,,,183502,,,,,,,,
1177252970,JDT,,,183538,,,,,,,,
1177348706,JDT,,,183682,,,,,,,,
1177392749,JDT,,,183765,,,,,,,,
1177414928,JDT,,,183833,,,,,,,,
1177458131,JDT,,,183923,,,,,,,,
1177468971,JDT,,,183942,,,,,,,,
1177473477,JDT,,,183955,,,,,,,,
1177508832,JDT,,,184102,,,,,,,,
1177559948,JDT,,,184190,,,,,,,,
1177589782,JDT,,,184293,,,,,,,,
1177590173,JDT,,,184298,,,,,,,,
1177673225,JDT,,,184485,,,,,,,,
1177699134,JDT,,,184546,,,,,,,,
1177730303,JDT,,,184581,,,,,,,,
1178021300,JDT,,,184940,,,,,,,,
1178024237,JDT,,,184957,,,,,,,,
1178068262,JDT,,,185037,,,,,,,,
1178081524,JDT,,,185079,,,,,,,,
1178094135,JDT,,,185119,,,,,,,,
1178095374,JDT,,,185129,,,,,,,,
1178105009,JDT,,,185182,,,,,,,,
1178114050,JDT,,,185210,,,,,,,,
1178124973,JDT,,,185256,,,,,,,,
1178165911,JDT,,,185306,,,,,,,,
1178166806,JDT,,,185310,,,,,,,,
1178170168,JDT,,,185318,,,,,,,,
1178170962,JDT,,,185322,,,,,,,,
1178180555,JDT,,,185350,,,,,,,,
1178181278,JDT,,,185353,,,,,,,,
1178181905,JDT,,,185355,,,,,,,,
1178196602,JDT,,,185422,,,,,,,,
1178270639,JDT,,,185567,,,,,,,,
1178273665,JDT,,,185576,,,,,,,,
1178286632,JDT,,,185603,,,,,,,,
1178431943,JDT,,,185682,,,,,,,,
1178512541,JDT,,,185733,,,,,,,,
1178525438,JDT,,,185768,,,,,,,,
1178529871,JDT,,,185787,,,,,,,,
1178536586,JDT,,,185809,,,,,,,,
1178596800,JDT,,,185928,,,,,,,,
1178610495,JDT,,,185950,,,,,,,,
1178684394,JDT,,,186113,,,,,,,,
1178684888,JDT,,,186114,,,,,,,,
1178695449,JDT,,,186144,,,,,,,,
1178704423,JDT,,,186189,,,,,,,,
1178710336,JDT,,,186212,,,,,,,,
1178772444,JDT,,,186333,,,,,,,,
1178788306,JDT,,,186382,,,,,,,,
1178792869,JDT,,,186410,,,,,,,,
1178795865,JDT,,,186415,,,,,,,,
1178802179,JDT,,,186438,,,,,,,,
1178841232,JDT,,,186496,,,,,,,,
1178857208,JDT,,,186540,,,,,,,,
1178864886,JDT,,,186547,,,,,,,,
1178871400,JDT,,,186565,,,,,,,,
1179108682,JDT,,,186749,,,,,,,,
1179115244,JDT,,,186760,,,,,,,,
1179128108,JDT,,,186781,,,,,,,,
1179129835,JDT,,,186788,,,,,,,,
1179136682,JDT,,,186822,,,,,,,,
1179139102,JDT,,,186833,,,,,,,,
1179146478,JDT,,,186858,,,,,,,,
1179196898,JDT,,,186953,,,,,,,,
1179196901,JDT,,,186954,,,,,,,,
1179196928,JDT,,,186955,,,,,,,,
1179293486,JDT,,,187232,,,,,,,,
1179315477,JDT,,,187329,,,,,,,,
1179340920,JDT,,,187430,,,,,,,,
1179403155,JDT,,,187621,,,,,,,,
1179483400,JDT,,,187845,,,,,,,,
1179487950,JDT,,,187861,,,,,,,,
1179718313,JDT,,,188053,,,,,,,,
1179738739,JDT,,,188103,,,,,,,,
1179738842,JDT,,,188105,,,,,,,,
1179741683,JDT,,,188119,,,,,,,,
1179742730,JDT,,,188127,,,,,,,,
1179746372,JDT,,,188136,,,,,,,,
1179758519,JDT,,,188167,,,,,,,,
1179802468,JDT,,,188247,,,,,,,,
1179825718,JDT,,,188340,,,,,,,,
1179840073,JDT,,,188446,,,,,,,,
1179849207,JDT,,,188487,,,,,,,,
1179908454,JDT,,,188648,,,,,,,,
1179910218,JDT,,,188656,,,,,,,,
1179922771,JDT,,,188712,,,,,,,,
1179927146,JDT,,,188741,,,,,,,,
1179982965,JDT,,,188876,,,,,,,,
1179999808,JDT,,,188960,,,,,,,,
1180085236,JDT,,,189158,,,,,,,,
1180344128,JDT,,,189456,,,,,,,,
1180344847,JDT,,,189459,,,,,,,,
1180382819,JDT,,,189547,,,,,,,,
1180383296,JDT,,,189553,,,,,,,,
1180383865,JDT,,,189561,,,,,,,,
1180391734,JDT,,,189583,,,,,,,,
1180491999,JDT,,,189852,,,,,,,,
1180501606,JDT,,,189895,,,,,,,,
1180507787,JDT,,,189907,,,,,,,,
1180514305,JDT,,,189933,,,,,,,,
1180525961,JDT,,,189983,,,,,,,,
1180545334,JDT,,,190087,,,,,,,,
1180550211,JDT,,,190094,,,,,,,,
1180641297,JDT,,,190391,,,,,,,,
1180645134,JDT,,,190394,,,,,,,,
1180689845,JDT,,,190493,,,,,,,,
1180706917,JDT,,,190563,,,,,,,,
1180733302,JDT,,,190622,,,,,,,,
1180733303,JDT,,,190623,,,,,,,,
1180916164,JDT,,,190737,,,,,,,,
1180924275,JDT,,,190748,,,,,,,,
1180952789,JDT,,,190840,,,,,,,,
1180953305,JDT,,,190842,,,,,,,,
1180997522,JDT,,,190945,,,,,,,,
1181003444,JDT,,,190960,,,,,,,,
1181005291,JDT,,,190965,,,,,,,,
1181008269,JDT,,,190970,,,,,,,,
1181029213,JDT,,,191029,,,,,,,,
1181043996,JDT,,,191085,,,,,,,,
1181056777,JDT,,,191125,,,,,,,,
1181092836,JDT,,,191176,,,,,,,,
1181130757,JDT,,,191322,,,,,,,,
1181486799,JDT,,,191865,,,,,,,,
1181531899,JDT,,,191908,,,,,,,,
1181532159,JDT,,,191909,,,,,,,,
1181535831,JDT,,,191921,,,,,,,,
1181539463,JDT,,,191928,,,,,,,,
1181541267,JDT,,,191931,,,,,,,,
1181548396,JDT,,,191962,,,,,,,,
1181558648,JDT,,,192001,,,,,,,,
1181581896,JDT,,,192060,,,,,,,,
1181658767,JDT,,,192285,,,,,,,,
1181704850,JDT,,,192387,,,,,,,,
1181722107,JDT,,,192449,,,,,,,,
1181734191,JDT,,,192497,,,,,,,,
1181773838,JDT,,,192576,,,,,,,,
1181792704,JDT,,,192620,,,,,,,,
1181809754,JDT,,,192683,,,,,,,,
1181842771,JDT,,,192774,,,,,,,,
1181889485,JDT,,,192856,,,,,,,,
1181893959,JDT,,,192875,,,,,,,,
1182123912,JDT,,,193061,,,,,,,,
1182142120,JDT,,,193089,,,,,,,,
1182180902,JDT,,,193210,,,,,,,,
1182215087,JDT,,,193265,,,,,,,,
1182246235,JDT,,,193339,,,,,,,,
1182336471,JDT,,,193570,,,,,,,,
1182494735,JDT,,,193972,,,,,,,,
1182498627,JDT,,,193979,,,,,,,,
1182745133,JDT,,,194185,,,,,,,,
1182774647,JDT,,,194270,,,,,,,,
1182805905,JDT,,,194358,,,,,,,,
1182834987,JDT,,,194398,,,,,,,,
1182836194,JDT,,,194399,,,,,,,,
1182845410,JDT,,,194420,,,,,,,,
1182847686,JDT,,,194432,,,,,,,,
1182848423,JDT,,,194435,,,,,,,,
1182885191,JDT,,,194533,,,,,,,,
1183010565,JDT,,,194743,,,,,,,,
1183343691,JDT,,,195091,,,,,,,,
1183449236,JDT,,,195263,,,,,,,,
1183480296,JDT,,,195317,,,,,,,,
1183515113,JDT,,,195346,,,,,,,,
1183529561,JDT,,,195374,,,,,,,,
1183533517,JDT,,,195379,,,,,,,,
1183586627,JDT,,,195468,,,,,,,,
1183602208,JDT,,,195489,,,,,,,,
1183609711,JDT,,,195509,,,,,,,,
1183621488,JDT,,,195526,,,,,,,,
1183632589,JDT,,,195551,,,,,,,,
1183952383,JDT,,,195802,,,,,,,,
1183965712,JDT,,,195823,,,,,,,,
1184001332,JDT,,,195910,,,,,,,,
1184049501,JDT,,,195981,,,,,,,,
1184101122,JDT,,,196102,,,,,,,,
1184124557,JDT,,,196124,,,,,,,,
1184148275,JDT,,,196183,,,,,,,,
1184155615,JDT,,,196200,,,,,,,,
1184175294,JDT,,,196249,,,,,,,,
1184184384,JDT,,,196253,,,,,,,,
1184225362,JDT,,,196308,,,,,,,,
1184226546,JDT,,,196314,,,,,,,,
1184226755,JDT,,,196315,,,,,,,,
1184229587,JDT,,,196321,,,,,,,,
1184234893,JDT,,,196339,,,,,,,,
1184240502,JDT,,,196354,,,,,,,,
1184342638,JDT,,,196514,,,,,,,,
1184468923,JDT,,,196563,,,,,,,,
1184496647,JDT,,,196576,,,,,,,,
1184574197,JDT,,,196653,,,,,,,,
1184591014,JDT,,,196714,,,,,,,,
1184659516,JDT,,,196815,,,,,,,,
1184665818,JDT,,,196832,,,,,,,,
1184726900,JDT,,,196920,,,,,,,,
1184728142,JDT,,,196923,,,,,,,,
1184750202,JDT,,,196974,,,,,,,,
1184807035,JDT,,,197084,,,,,,,,
1184807042,JDT,,,197085,,,,,,,,
1184836627,JDT,,,197155,,,,,,,,
1184836996,JDT,,,197157,,,,,,,,
1184841409,JDT,,,197169,,,,,,,,
1184901080,JDT,,,197271,,,,,,,,
1184948158,JDT,,,197350,,,,,,,,
1185019731,JDT,,,197400,,,,,,,,
1185080973,JDT,,,197414,,,,,,,,
1185094341,JDT,,,197420,,,,,,,,
1185219769,JDT,,,197568,,,,,,,,
1185220371,JDT,,,197569,,,,,,,,
1185308310,JDT,,,197733,,,,,,,,
1185353663,JDT,,,197812,,,,,,,,
1185469034,JDT,,,198044,,,,,,,,
1185471560,JDT,,,198047,,,,,,,,
1185473773,JDT,,,198051,,,,,,,,
1185498054,JDT,,,198072,,,,,,,,
1185512109,JDT,,,198085,,,,,,,,
1185529725,JDT,,,198120,,,,,,,,
1185534158,JDT,,,198133,,,,,,,,
1185541525,JDT,,,198153,,,,,,,,
1185844875,JDT,,,198362,,,,,,,,
1185929910,JDT,,,198483,,,,,,,,
1186033234,JDT,,,198652,,,,,,,,
1186396706,JDT,,,198955,,,,,,,,
1186401205,JDT,,,198967,,,,,,,,
1186416087,JDT,,,198986,,,,,,,,
1186446936,JDT,,,199004,,,,,,,,
1186536578,JDT,,,199210,,,,,,,,
1186562573,JDT,,,199265,,,,,,,,
1186634040,JDT,,,199392,,,,,,,,
1186740059,JDT,,,199599,,,,,,,,
1186892054,JDT,,,199668,,,,,,,,
1187073904,JDT,,,199866,,,,,,,,
1187101584,JDT,,,199954,,,,,,,,
1187174446,JDT,,,200064,,,,,,,,
1187181762,JDT,,,200080,,,,,,,,
1187233417,JDT,,,200158,,,,,,,,
1187336419,JDT,,,200357,,,,,,,,
1187347465,JDT,,,200400,,,,,,,,
1187424991,JDT,,,200449,,,,,,,,
1187594827,JDT,,,200547,,,,,,,,
1187704529,JDT,,,200724,,,,,,,,
1187769986,JDT,,,200827,,,,,,,,
1187848393,JDT,,,200931,,,,,,,,
1187930861,JDT,,,201064,,,,,,,,
1187932471,JDT,,,201066,,,,,,,,
1187951184,JDT,,,201104,,,,,,,,
1187953920,JDT,,,201109,,,,,,,,
1188036312,JDT,,,201164,,,,,,,,
1188210576,JDT,,,201285,,,,,,,,
1188290303,JDT,,,201426,,,,,,,,
1188468504,JDT,,,201762,,,,,,,,
1188532581,JDT,,,201874,,,,,,,,
1188555872,JDT,,,201929,,,,,,,,
1188656234,JDT,,,201985,,,,,,,,
1188662564,JDT,,,201987,,,,,,,,
1188803934,JDT,,,202076,,,,,,,,
1188876726,JDT,,,202134,,,,,,,,
1188891309,JDT,,,202152,,,,,,,,
1188897744,JDT,,,202165,,,,,,,,
1188898730,JDT,,,202169,,,,,,,,
1188934493,JDT,,,202220,,,,,,,,
1188958850,JDT,,,202241,,,,,,,,
1188975201,JDT,,,202268,,,,,,,,
1189042299,JDT,,,202393,,,,,,,,
1189047808,JDT,,,202404,,,,,,,,
1189064701,JDT,,,202446,,,,,,,,
1189067767,JDT,,,202465,,,,,,,,
1189068114,JDT,,,202467,,,,,,,,
1189068766,JDT,,,202470,,,,,,,,
1189073775,JDT,,,202490,,,,,,,,
1189149605,JDT,,,202624,,,,,,,,
1189152411,JDT,,,202634,,,,,,,,
1189173781,JDT,,,202689,,,,,,,,
1189428644,JDT,,,202830,,,,,,,,
1189440900,JDT,,,202858,,,,,,,,
1189501935,JDT,,,202936,,,,,,,,
1189541747,JDT,,,203020,,,,,,,,
1189578284,JDT,,,203058,,,,,,,,
1189578641,JDT,,,203060,,,,,,,,
1189590100,JDT,,,203089,,,,,,,,
1189655932,JDT,,,203241,,,,,,,,
1189681596,JDT,,,203318,,,,,,,,
1189686990,JDT,,,203342,,,,,,,,
1189741429,JDT,,,203421,,,,,,,,
1189767881,JDT,,,203454,,,,,,,,
1189999256,JDT,,,203570,,,,,,,,
1190004634,JDT,,,203577,,,,,,,,
1190007044,JDT,,,203579,,,,,,,,
1190013197,JDT,,,203587,,,,,,,,
1190013955,JDT,,,203588,,,,,,,,
1190021311,JDT,,,203606,,,,,,,,
1190022397,JDT,,,203609,,,,,,,,
1190048931,JDT,,,203662,,,,,,,,
1190074945,JDT,,,203686,,,,,,,,
1190088986,JDT,,,203721,,,,,,,,
1190089893,JDT,,,203725,,,,,,,,
1190090313,JDT,,,203728,,,,,,,,
1190101012,JDT,,,203763,,,,,,,,
1190102090,JDT,,,203769,,,,,,,,
1190141376,JDT,,,203905,,,,,,,,
1190185277,JDT,,,203965,,,,,,,,
1190196707,JDT,,,204002,,,,,,,,
1190215385,JDT,,,204040,,,,,,,,
1190260183,JDT,,,204091,,,,,,,,
1190263584,JDT,,,204100,,,,,,,,
1190271839,JDT,,,204108,,,,,,,,
1190350305,JDT,,,204257,,,,,,,,
1190367237,JDT,,,204283,,,,,,,,
1190373868,JDT,,,204298,,,,,,,,
1190395075,JDT,,,204339,,,,,,,,
1190602322,JDT,,,204417,,,,,,,,
1190698869,JDT,,,204534,,,,,,,,
1190699400,JDT,,,204536,,,,,,,,
1190709171,JDT,,,204551,,,,,,,,
1190714471,JDT,,,204569,,,,,,,,
1190722305,JDT,,,204589,,,,,,,,
1190743036,JDT,,,204624,,,,,,,,
1190771125,JDT,,,204652,,,,,,,,
1190779496,JDT,,,204662,,,,,,,,
1190829609,JDT,,,204749,,,,,,,,
1190864806,JDT,,,204777,,,,,,,,
1190879354,JDT,,,204805,,,,,,,,
1190896040,JDT,,,204845,,,,,,,,
1190947754,JDT,,,204893,,,,,,,,
1191224140,JDT,,,205052,,,,,,,,
1191289828,JDT,,,205147,,,,,,,,
1191308218,JDT,,,205178,,,,,,,,
1191385010,JDT,,,205275,,,,,,,,
1191473770,JDT,,,205418,,,,,,,,
1191582660,JDT,,,205594,,,,,,,,
1191585920,JDT,,,205596,,,,,,,,
1191931963,JDT,,,205847,,,,,,,,
1191936762,JDT,,,205860,,,,,,,,
1192002696,JDT,,,205917,,,,,,,,
1192073964,JDT,,,206017,,,,,,,,
1192076957,JDT,,,206021,,,,,,,,
1192081777,JDT,,,206027,,,,,,,,
1192082171,JDT,,,206028,,,,,,,,
1192160969,JDT,,,206123,,,,,,,,
1192438708,JDT,,,206336,,,,,,,,
1192444783,JDT,,,206352,,,,,,,,
1192495614,JDT,,,206423,,,,,,,,
1192523332,JDT,,,206470,,,,,,,,
1192528551,JDT,,,206483,,,,,,,,
1192531839,JDT,,,206498,,,,,,,,
1192541691,JDT,,,206522,,,,,,,,
1192593976,JDT,,,206597,,,,,,,,
1192794988,JDT,,,206930,,,,,,,,
1193065897,JDT,,,207093,,,,,,,,
1193172226,JDT,,,207257,,,,,,,,
1193209955,JDT,,,207299,,,,,,,,
1193215563,JDT,,,207313,,,,,,,,
1193222893,JDT,,,207330,,,,,,,,
1193276926,JDT,,,207411,,,,,,,,
1193281335,JDT,,,207418,,,,,,,,
1193291667,JDT,,,207433,,,,,,,,
1193297215,JDT,,,207441,,,,,,,,
1193297881,JDT,,,207442,,,,,,,,
1193299311,JDT,,,207445,,,,,,,,
1193303329,JDT,,,207465,,,,,,,,
1193316235,JDT,,,207496,,,,,,,,
1193369883,JDT,,,207560,,,,,,,,
1193382727,JDT,,,207572,,,,,,,,
1193410217,JDT,,,207631,,,,,,,,
1193443289,JDT,,,207657,,,,,,,,
1193637936,JDT,,,207754,,,,,,,,
1193639531,JDT,,,207758,,,,,,,,
1193643124,JDT,,,207765,,,,,,,,
1193647228,JDT,,,207775,,,,,,,,
1193659102,JDT,,,207809,,,,,,,,
1193710762,JDT,,,207915,,,,,,,,
1193722319,JDT,,,207929,,,,,,,,
1193723880,JDT,,,207935,,,,,,,,
1193725264,JDT,,,207944,,,,,,,,
1193728387,JDT,,,207959,,,,,,,,
1193738174,JDT,,,208010,,,,,,,,
1193738407,JDT,,,208013,,,,,,,,
1193741455,JDT,,,208030,,,,,,,,
1193824111,JDT,,,208234,,,,,,,,
1193828002,JDT,,,208260,,,,,,,,
1193828608,JDT,,,208263,,,,,,,,
1193898572,JDT,,,208383,,,,,,,,
1193899191,JDT,,,208386,,,,,,,,
1193911856,JDT,,,208436,,,,,,,,
1193912985,JDT,,,208442,,,,,,,,
1193918102,JDT,,,208451,,,,,,,,
1193937109,JDT,,,208490,,,,,,,,
1193982938,JDT,,,208541,,,,,,,,
1193994568,JDT,,,208560,,,,,,,,
1194013013,JDT,,,208608,,,,,,,,
1194246946,JDT,,,208756,,,,,,,,
1194272075,JDT,,,208807,,,,,,,,
1194327946,JDT,,,208873,,,,,,,,
1194341816,JDT,,,208903,,,,,,,,
1194366520,JDT,,,208960,,,,,,,,
1194410038,JDT,,,208995,,,,,,,,
1194411143,JDT,,,208997,,,,,,,,
1194425009,JDT,,,209031,,,,,,,,
1194433114,JDT,,,209054,,,,,,,,
1194439721,JDT,,,209071,,,,,,,,
1194494331,JDT,,,209148,,,,,,,,
1194494389,JDT,,,209149,,,,,,,,
1194494569,JDT,,,209150,,,,,,,,
1194495186,JDT,,,209152,,,,,,,,
1194495854,JDT,,,209153,,,,,,,,
1194521960,JDT,,,209222,,,,,,,,
1194548094,JDT,,,209286,,,,,,,,
1194581155,JDT,,,209319,,,,,,,,
1194751186,JDT,,,209425,,,,,,,,
1194784423,JDT,,,209429,,,,,,,,
1194845921,JDT,,,209475,,,,,,,,
1194847987,JDT,,,209479,,,,,,,,
1194935471,JDT,,,209623,,,,,,,,
1194945192,JDT,,,209639,,,,,,,,
1194945664,JDT,,,209642,,,,,,,,
1194945863,JDT,,,209643,,,,,,,,
1194948798,JDT,,,209655,,,,,,,,
1194950221,JDT,,,209661,,,,,,,,
1194960844,JDT,,,209689,,,,,,,,
1195020956,JDT,,,209778,,,,,,,,
1195021199,JDT,,,209779,,,,,,,,
1195033096,JDT,,,209823,,,,,,,,
1195033467,JDT,,,209824,,,,,,,,
1195112710,JDT,,,209936,,,,,,,,
1195118983,JDT,,,209961,,,,,,,,
1195124358,JDT,,,209993,,,,,,,,
1195185293,JDT,,,210070,,,,,,,,
1195196540,JDT,,,210094,,,,,,,,
1195217905,JDT,,,210130,,,,,,,,
1195228935,JDT,,,210155,,,,,,,,
1195391840,JDT,,,210213,,,,,,,,
1195433906,JDT,,,210230,,,,,,,,
1195470431,JDT,,,210273,,,,,,,,
1195490704,JDT,,,210310,,,,,,,,
1195525560,JDT,,,210353,,,,,,,,
1195544745,JDT,,,210385,,,,,,,,
1195551596,JDT,,,210404,,,,,,,,
1195557673,JDT,,,210419,,,,,,,,
1195558727,JDT,,,210422,,,,,,,,
1195560101,JDT,,,210425,,,,,,,,
1195561277,JDT,,,210432,,,,,,,,
1195598459,JDT,,,210486,,,,,,,,
1195610232,JDT,,,210498,,,,,,,,
1195619840,JDT,,,210518,,,,,,,,
1195625040,JDT,,,210521,,,,,,,,
1195640865,JDT,,,210543,,,,,,,,
1195648456,JDT,,,210565,,,,,,,,
1195649609,JDT,,,210567,,,,,,,,
1195726806,JDT,,,210681,,,,,,,,
1195730110,JDT,,,210689,,,,,,,,
1195732638,JDT,,,210691,,,,,,,,
1195790436,JDT,,,210732,,,,,,,,
1195795209,JDT,,,210746,,,,,,,,
1195998120,JDT,,,210866,,,,,,,,
1196063038,JDT,,,210922,,,,,,,,
1196146158,JDT,,,211054,,,,,,,,
1196220932,JDT,,,211180,,,,,,,,
1196244115,JDT,,,211256,,,,,,,,
1196252204,JDT,,,211290,,,,,,,,
1196272463,JDT,,,211354,,,,,,,,
1196279945,JDT,,,211366,,,,,,,,
1196339622,JDT,,,211485,,,,,,,,
1196405522,JDT,,,211588,,,,,,,,
1196419843,JDT,,,211609,,,,,,,,
1196639507,JDT,,,211718,,,,,,,,
1196673713,JDT,,,211762,,,,,,,,
1196677690,JDT,,,211779,,,,,,,,
1196678335,JDT,,,211781,,,,,,,,
1196690288,JDT,,,211805,,,,,,,,
1196741891,JDT,,,211857,,,,,,,,
1196751120,JDT,,,211872,,,,,,,,
1196758147,JDT,,,211881,,,,,,,,
1196762619,JDT,,,211888,,,,,,,,
1196767337,JDT,,,211897,,,,,,,,
1196818624,JDT,,,211960,,,,,,,,
1196819380,JDT,,,211962,,,,,,,,
1196847309,JDT,,,212013,,,,,,,,
1196853903,JDT,,,212034,,,,,,,,
1196865599,JDT,,,212065,,,,,,,,
1196882014,JDT,,,212096,,,,,,,,
1196886017,JDT,,,212100,,,,,,,,
1196920655,JDT,,,212137,,,,,,,,
1196928468,JDT,,,212147,,,,,,,,
1196935296,JDT,,,212153,,,,,,,,
1196936099,JDT,,,212154,,,,,,,,
1196945119,JDT,,,212175,,,,,,,,
1196973184,JDT,,,212224,,,,,,,,
1196981737,JDT,,,212234,,,,,,,,
1197025765,JDT,,,212283,,,,,,,,
1197286089,JDT,,,212434,,,,,,,,
1197352436,JDT,,,212530,,,,,,,,
1197368988,JDT,,,212599,,,,,,,,
1197418407,JDT,,,212713,,,,,,,,
1197454023,JDT,,,212769,,,,,,,,
1197489014,JDT,,,212834,,,,,,,,
1197520929,JDT,,,212857,,,,,,,,
1197549458,JDT,,,212912,,,,,,,,
1197624947,JDT,,,213031,,,,,,,,
1197670567,JDT,,,213080,,,,,,,,
1197897823,JDT,,,213215,,,,,,,,
1197918901,JDT,,,213249,,,,,,,,
1197947825,JDT,,,213283,,,,,,,,
1197947982,JDT,,,213284,,,,,,,,
1198069077,JDT,,,213509,,,,,,,,
1198074791,JDT,,,213527,,,,,,,,
1198129850,JDT,,,213570,,,,,,,,
1198218473,JDT,,,213692,,,,,,,,
1198232240,JDT,,,213703,,,,,,,,
1198241151,JDT,,,213723,,,,,,,,
1198665563,JDT,,,213890,,,,,,,,
1198866876,JDT,,,214002,,,,,,,,
1199310498,JDT,,,214191,,,,,,,,
1199352750,JDT,,,214237,,,,,,,,
1199378958,JDT,,,214284,,,,,,,,
1199726618,JDT,,,214558,,,,,,,,
1199793851,JDT,,,214647,,,,,,,,
1199852848,JDT,,,214731,,,,,,,,
1199865190,JDT,,,214743,,,,,,,,
1199973347,JDT,,,214948,,,,,,,,
1199984956,JDT,,,214972,,,,,,,,
1199998905,JDT,,,214981,,,,,,,,
1200040099,JDT,,,215019,,,,,,,,
1200190518,JDT,,,215137,,,,,,,,
1200285184,JDT,,,215186,,,,,,,,
1200286510,JDT,,,215193,,,,,,,,
1200289137,JDT,,,215196,,,,,,,,
1200367572,JDT,,,215316,,,,,,,,
1200368996,JDT,,,215320,,,,,,,,
1200375805,JDT,,,215331,,,,,,,,
1200379510,JDT,,,215333,,,,,,,,
1200559085,JDT,,,215652,,,,,,,,
1200569238,JDT,,,215681,,,,,,,,
1200625573,JDT,,,215759,,,,,,,,
1200645967,JDT,,,215804,,,,,,,,
1200660634,JDT,,,215841,,,,,,,,
1200662524,JDT,,,215843,,,,,,,,
1200667785,JDT,,,215858,,,,,,,,
1200896434,JDT,,,215975,,,,,,,,
1200897255,JDT,,,215976,,,,,,,,
1200914181,JDT,,,216013,,,,,,,,
1200973836,JDT,,,216100,,,,,,,,
1200982114,JDT,,,216128,,,,,,,,
1201009423,JDT,,,216180,,,,,,,,
1201081105,JDT,,,216291,,,,,,,,
1201160260,JDT,,,216430,,,,,,,,
1201165005,JDT,,,216446,,,,,,,,
1201238269,JDT,,,216565,,,,,,,,
1201240811,JDT,,,216569,,,,,,,,
1201241134,JDT,,,216570,,,,,,,,
1201241306,JDT,,,216571,,,,,,,,
1201256839,JDT,,,216608,,,,,,,,
1201366392,JDT,,,216683,,,,,,,,
1201378254,JDT,,,216686,,,,,,,,
1201390221,JDT,,,216692,,,,,,,,
1201437188,JDT,,,216705,,,,,,,,
1201503478,JDT,,,216747,,,,,,,,
1201510574,JDT,,,216772,,,,,,,,
1201531492,JDT,,,216817,,,,,,,,
1201576792,JDT,,,216875,,,,,,,,
1201587808,JDT,,,216894,,,,,,,,
1201588120,JDT,,,216895,,,,,,,,
1201590144,JDT,,,216897,,,,,,,,
1201605323,JDT,,,216939,,,,,,,,
1201605340,JDT,,,216940,,,,,,,,
1201665133,JDT,,,217059,,,,,,,,
1201673352,JDT,,,217078,,,,,,,,
1201687478,JDT,,,217108,,,,,,,,
1201774689,JDT,,,217287,,,,,,,,
1201778565,JDT,,,217299,,,,,,,,
1201855035,JDT,,,217443,,,,,,,,
1201877920,JDT,,,217513,,,,,,,,
1202181103,JDT,,,217793,,,,,,,,
1202206616,JDT,,,217853,,,,,,,,
1202221153,JDT,,,217907,,,,,,,,
1202284049,JDT,,,217995,,,,,,,,
1202304938,JDT,,,218064,,,,,,,,
1202491374,JDT,,,218397,,,,,,,,
1202717372,JDT,,,218500,,,,,,,,
1202757411,JDT,,,218583,,,,,,,,
1202785610,JDT,,,218603,,,,,,,,
1202786295,JDT,,,218605,,,,,,,,
1202821630,JDT,,,218677,,,,,,,,
1202894202,JDT,,,218797,,,,,,,,
1202902306,JDT,,,218824,,,,,,,,
1202960829,JDT,,,218926,,,,,,,,
1203045051,JDT,,,219064,,,,,,,,
1203065300,JDT,,,219099,,,,,,,,
1203163244,JDT,,,219235,,,,,,,,
1203172656,JDT,,,219239,,,,,,,,
1203307158,JDT,,,219296,,,,,,,,
1203418812,JDT,,,219461,,,,,,,,
1203482555,JDT,,,219573,,,,,,,,
1203502508,JDT,,,219614,,,,,,,,
1203506003,JDT,,,219625,,,,,,,,
1203591043,JDT,,,219820,,,,,,,,
1203602464,JDT,,,219855,,,,,,,,
1203660658,JDT,,,219937,,,,,,,,
1203694434,JDT,,,220039,,,,,,,,
