update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what
1162543409,normal,,,163330,,,,
1162562527,normal,,,163377,,,,
1162567609,normal,,,163388,,,,
1162577749,normal,,,163414,,,,
1162614858,normal,,,163430,,,,
1162711314,normal,,,163475,,,,
1162818414,normal,,,163578,,,,
1162830253,major,,,163606,,,,
1162874955,normal,,,163642,,,,
1162898288,minor,,,163691,,,,
1163072856,normal,,,163990,,,,
1163080703,normal,,,164019,,,,
1163415415,normal,,,164342,,,,
1163418400,normal,,,164360,,,,
1163492459,normal,,,164470,,,,
1163498044,normal,,,164482,,,,
1163503374,normal,,,164500,,,,
1163567693,normal,,,164619,,,,
1163579649,major,,,164644,,,,
1163648975,normal,,,164789,,,,
1163681720,normal,,,164853,,,,
1163755066,normal,,,164972,,,,
1163888339,normal,,,165090,,,,
1164032652,critical,,,165213,,,,
1164124281,minor,,,165381,,,,
1164210624,normal,,,165540,,,,
1164213176,normal,,,165553,,,,
1164232304,minor,,,165602,,,,
1164253595,normal,,,165636,,,,
1164255171,normal,,,165638,,,,
1164264814,normal,,,165655,,,,
1164268220,major,,,165660,,,,
1164346431,blocker,,,165769,,,,
1164395543,normal,,,165837,,,,
1164552181,normal,,,165867,,,,
1164576420,normal,,,165877,,,,
1164656348,normal,,,165997,,,,
1164717718,normal,,,166092,,,,
1164813684,normal,,,166263,,,,
1165223447,normal,,,166639,,,,
1165282728,normal,,,166750,,,,
1165283619,normal,,,166753,,,,
1165300229,minor,,,166772,,,,
1165391744,normal,,,166954,,,,
1165396361,normal,,,166964,,,,
1165471728,normal,,,167077,,,,
1165481939,normal,,,167096,,,,
1165482577,normal,,,167098,,,,
1165482624,normal,,,167099,,,,
1165483345,normal,,,167100,,,,
1165503131,normal,,,167162,,,,
1165609622,normal,,,167311,,,,
1165809441,normal,,,167396,,,,
1165828153,normal,,,167431,,,,
1165888303,normal,,,167549,,,,
1165901009,normal,,,167586,,,,
1165901392,normal,,,167587,,,,
1165907672,normal,,,167614,,,,
1165931898,normal,,,167726,,,,
1165974926,normal,,,167806,,,,
1165996116,normal,,,167833,,,,
1166022502,normal,,,167959,,,,
1166067643,normal,,,168020,,,,
1166082849,normal,,,168054,,,,
1166425961,normal,,,168400,,,,
1166439438,critical,,,168420,,,,
1166451646,normal,,,168454,,,,
1166463817,normal,,,168480,,,,
1166512582,normal,,,168533,,,,
1166706583,blocker,,,168889,,,,
1167194393,normal,,,169115,,,,
1167756288,normal,,,169382,,,,
1167920195,normal,,,169586,,,,
1167936102,normal,,,169628,,,,
1167973441,normal,,,169666,,,,
1167973546,normal,,,169668,,,,
1168065648,normal,,,169755,,,,
1168251039,normal,,,169847,,,,
1168442217,normal,,,170136,,,,
1168483573,normal,,,170180,,,,
1168509261,normal,,,170225,,,,
1168609066,normal,,,170349,,,,
1168615222,normal,,,170362,,,,
1168742152,minor,,,170398,,,,
1168847609,minor,,,170464,,,,
1168848295,critical,,,170465,,,,
1168873644,critical,,,170542,,,,
1169167106,trivial,,,171001,,,,
1169218586,major,,,171100,,,,
1169256077,critical,,,171127,,,,
1169377632,normal,,,171153,,,,
1169431990,normal,,,171187,,,,
1169432622,normal,,,171189,,,,
1169434535,normal,,,171193,,,,
1169460702,normal,,,171245,,,,
1169467021,normal,,,171268,,,,
1169471145,major,,,171277,,,,
1169548865,normal,,,171421,,,,
1169797787,normal,,,171793,,,,
1169804393,normal,,,171810,,,,
1169804557,normal,,,171811,,,,
1169805563,normal,,,171814,,,,
1170058946,normal,,,172008,,,,
1170135537,normal,,,172144,,,,
1170142041,normal,,,172158,,,,
1170159920,normal,,,172200,,,,
1170160914,normal,,,172204,,,,
1170162310,normal,,,172209,,,,
1170163790,normal,,,172214,,,,
1170165554,normal,,,172221,,,,
1170166309,normal,,,172227,,,,
1170167129,normal,,,172231,,,,
1170169400,normal,,,172237,,,,
1170224055,normal,,,172305,,,,
1170231835,normal,,,172312,,,,
1170233744,normal,,,172317,,,,
1170238390,normal,,,172331,,,,
1170295610,normal,,,172429,,,,
1170298129,normal,,,172436,,,,
1170304179,normal,,,172453,,,,
1170305231,normal,,,172454,,,,
1170306532,major,,,172458,,,,
1170336562,normal,,,172547,,,,
1170403299,normal,,,172656,,,,
1170648218,normal,,,172842,,,,
1170667820,normal,,,172865,,,,
1170688898,normal,,,172919,,,,
1170759465,normal,,,173110,,,,
1170819451,blocker,,,173246,,,,
1170849430,normal,,,173308,,,,
1170858913,normal,,,173342,,,,
1170878752,blocker,,,173379,,,,
1170951365,normal,,,173550,,,,
1170952161,normal,,,173555,,,,
1170954865,normal,,,173561,,,,
1170995267,trivial,,,173615,,,,
1171006972,normal,,,173636,,,,
1171007059,normal,,,173637,,,,
1171010161,normal,,,173644,,,,
1171069712,major,,,173732,,,,
1171185011,normal,,,173784,,,,
1171247197,normal,,,173837,,,,
1171270649,major,,,173872,,,,
1171272126,normal,,,173874,,,,
1171350253,normal,,,173997,,,,
1171367337,normal,,,174034,,,,
1171389849,normal,,,174110,,,,
1171472380,normal,,,174238,,,,
1171505795,normal,,,174257,,,,
1171604131,normal,,,174425,,,,
1171616177,normal,,,174443,,,,
1171630780,normal,,,174486,,,,
1171719095,normal,,,174556,,,,
1171954683,major,,,174762,,,,
1171964638,normal,,,174791,,,,
1171969573,normal,,,174809,,,,
1171977654,normal,,,174840,,,,
1171992338,normal,,,174891,,,,
1172034932,major,,,174936,,,,
1172051126,minor,,,174970,,,,
1172054395,normal,,,174986,,,,
1172080286,major,,,175065,,,,
1172106503,major,,,175083,,,,
1172116277,critical,,,175090,,,,
1172116991,critical,,,175091,,,,
1172117646,normal,,,175092,,,,
1172119699,critical,,,175099,,,,
1172142307,normal,,,175144,,,,
1172144004,normal,,,175151,,,,
1172150237,normal,,,175168,,,,
1172205417,major,,,175247,,,,
1172215568,normal,,,175270,,,,
1172218068,normal,,,175275,,,,
1172219687,normal,,,175283,,,,
1172245763,normal,,,175381,,,,
1172456994,normal,,,175494,,,,
1172469159,major,,,175508,,,,
1172469493,normal,,,175509,,,,
1172484808,normal,,,175550,,,,
1172494710,normal,,,175580,,,,
1172550813,critical,,,175675,,,,
1172592754,normal,,,175751,,,,
1172595043,normal,,,175759,,,,
1172595785,normal,,,175761,,,,
1172596311,normal,,,175762,,,,
1172637226,normal,,,175808,,,,
1172670240,blocker,,,175896,,,,
1172742149,normal,,,176036,,,,
1172828358,normal,,,176188,,,,
1172829939,normal,,,176192,,,,
1172843442,normal,,,176229,,,,
1172853934,normal,,,176256,,,,
1172874327,normal,,,176268,,,,
1172944374,normal,,,176298,,,,
1172948727,normal,,,176301,,,,
1173090033,normal,,,176383,,,,
1173092685,minor,,,176389,,,,
1173152312,minor,,,176468,,,,
1173173159,normal,,,176496,,,,
1173303767,normal,,,176671,,,,
1173337429,major,,,176706,,,,
1173342837,normal,,,176713,,,,
1173349513,blocker,,,176720,,,,
1173368366,normal,,,176755,,,,
1173411800,blocker,,,176799,,,,
1173440511,normal,,,176842,,,,
1173449716,normal,,,176863,,,,
1173627512,normal,,,176946,,,,
1173700755,normal,,,177025,,,,
1173787897,normal,,,177179,,,,
1173858647,normal,,,177322,,,,
1173859673,normal,,,177326,,,,
1173888507,normal,,,177431,,,,
1173894243,major,,,177454,,,,
1173895217,normal,,,177457,,,,
1173895354,major,,,177458,,,,
1174043087,normal,,,177785,,,,
1174059744,normal,,,177836,,,,
1174216034,normal,,,177938,,,,
1174283678,normal,,,178029,,,,
1174285173,normal,,,178033,,,,
1174313709,normal,,,178124,,,,
1174320919,normal,,,178146,,,,
1174325974,normal,,,178159,,,,
1174370111,normal,,,178222,,,,
1174382198,normal,,,178265,,,,
1174386322,minor,,,178305,,,,
1174386512,normal,,,178307,,,,
1174396939,normal,,,178369,,,,
1174402540,normal,,,178398,,,,
1174403736,normal,,,178403,,,,
1174405100,normal,,,178415,,,,
1174406084,normal,,,178423,,,,
1174406143,normal,,,178424,,,,
1174467957,normal,,,178543,,,,
1174470892,normal,,,178561,,,,
1174471293,normal,,,178565,,,,
1174472909,normal,,,178577,,,,
1174473409,trivial,,,178578,,,,
1174478526,normal,,,178603,,,,
1174483433,normal,,,178628,,,,
1174494680,critical,,,178673,,,,
1174553660,normal,,,178786,,,,
1174554121,normal,,,178789,,,,
1174569965,normal,,,178856,,,,
1174624189,major,,,178960,,,,
1174629239,major,,,178970,,,,
1174632249,major,,,178976,,,,
1174637814,normal,,,178995,,,,
1174638209,normal,,,178998,,,,
1174651591,normal,,,179079,,,,
1174669669,normal,,,179135,,,,
1174756988,normal,,,179167,,,,
1174762176,normal,,,179170,,,,
1174762718,normal,,,179171,,,,
1174762938,normal,,,179172,,,,
1174807792,major,,,179186,,,,
1174808778,major,,,179188,,,,
1174824746,normal,,,179202,,,,
1174850887,normal,,,179218,,,,
1174853682,blocker,,,179220,,,,
1174901557,normal,,,179322,,,,
1174918331,normal,,,179379,,,,
1174918427,critical,,,179380,,,,
1174919917,major,,,179383,,,,
1174923553,normal,,,179393,,,,
1174962902,normal,,,179454,,,,
1174964041,normal,,,179456,,,,
1174968577,normal,,,179474,,,,
1174975057,major,,,179492,,,,
1174975389,major,,,179493,,,,
1174976378,major,,,179499,,,,
1174977395,major,,,179503,,,,
1175003585,normal,,,179605,,,,
1175033686,normal,,,179644,,,,
1175048073,normal,,,179671,,,,
1175059028,normal,,,179709,,,,
1175077742,normal,,,179786,,,,
1175091857,normal,,,179838,,,,
1175137128,normal,,,179944,,,,
1175152900,normal,,,179982,,,,
1175215818,major,,,180133,,,,
1175217582,normal,,,180137,,,,
1175218932,normal,,,180140,,,,
1175221525,major,,,180148,,,,
1175225685,normal,,,180159,,,,
1175226448,normal,,,180161,,,,
1175227492,normal,,,180164,,,,
1175228473,normal,,,180168,,,,
1175314956,normal,,,180343,,,,
1175327019,blocker,,,180351,,,,
1175476116,normal,,,180433,,,,
1175483682,normal,,,180444,,,,
1175512539,normal,,,180517,,,,
1175516960,normal,,,180531,,,,
1175593116,normal,,,180738,,,,
1175650909,normal,,,180883,,,,
1175651320,major,,,180885,,,,
1175681771,normal,,,180985,,,,
1175689262,normal,,,181020,,,,
1175689396,normal,,,181021,,,,
1175694720,normal,,,181047,,,,
1175703622,normal,,,181083,,,,
1175739325,normal,,,181144,,,,
1175740274,normal,,,181147,,,,
1175746334,minor,,,181163,,,,
1175753831,normal,,,181185,,,,
1175765082,normal,,,181223,,,,
1175829765,normal,,,181391,,,,
1175857939,normal,,,181427,,,,
1175925268,minor,,,181490,,,,
1175931769,minor,,,181494,,,,
1176009030,normal,,,181516,,,,
1176088046,normal,,,181572,,,,
1176153977,critical,,,181690,,,,
1176170565,normal,,,181708,,,,
1176171740,normal,,,181715,,,,
1176177531,normal,,,181735,,,,
1176201675,normal,,,181797,,,,
1176204355,normal,,,181807,,,,
1176278085,normal,,,181936,,,,
1176281189,normal,,,181945,,,,
1176343965,blocker,,,182091,,,,
1176346836,normal,,,182096,,,,
1176348442,normal,,,182099,,,,
1176348923,major,,,182101,,,,
1176383416,normal,,,182205,,,,
1176385431,normal,,,182214,,,,
1176387124,normal,,,182220,,,,
1176401255,normal,,,182247,,,,
1176430798,normal,,,182281,,,,
1176433123,normal,,,182283,,,,
1176453832,normal,,,182333,,,,
1176632714,major,,,182462,,,,
1176716743,blocker,,,182573,,,,
1176730113,normal,,,182615,,,,
1176771606,normal,,,182694,,,,
1176778016,major,,,182711,,,,
1176781829,normal,,,182719,,,,
1176794997,normal,,,182745,,,,
1176819957,normal,,,182820,,,,
1176865260,minor,,,182897,,,,
1176872910,normal,,,182924,,,,
1176886440,normal,,,182976,,,,
1176916132,normal,,,183086,,,,
1176948596,normal,,,183126,,,,
1176959908,normal,,,183160,,,,
1176961912,normal,,,183166,,,,
1176979528,normal,,,183220,,,,
1177037217,normal,,,183340,,,,
1177037578,normal,,,183341,,,,
1177056193,normal,,,183379,,,,
1177056472,blocker,,,183382,,,,
1177061672,normal,,,183404,,,,
1177075373,minor,,,183443,,,,
1177091729,minor,,,183482,,,,
1177307587,blocker,,,183592,,,,
1177334468,normal,,,183653,,,,
1177408019,normal,,,183814,,,,
1177418755,normal,,,183841,,,,
1177420091,normal,,,183843,,,,
1177420213,normal,,,183847,,,,
1177449785,blocker,,,183908,,,,
1177466573,normal,,,183935,,,,
1177467221,normal,,,183937,,,,
1177467824,normal,,,183940,,,,
1177467992,normal,,,183941,,,,
1177480858,major,,,183966,,,,
1177482110,normal,,,183973,,,,
1177482931,major,,,183986,,,,
1177494445,normal,,,184042,,,,
1177504118,normal,,,184083,,,,
1177559044,normal,,,184185,,,,
1177559525,normal,,,184189,,,,
1177560279,normal,,,184191,,,,
1177561268,normal,,,184194,,,,
1177569538,normal,,,184216,,,,
1177644805,normal,,,184392,,,,
1177645080,normal,,,184394,,,,
1177663589,normal,,,184442,,,,
1177665268,normal,,,184449,,,,
1177665479,normal,,,184452,,,,
1177665751,normal,,,184455,,,,
1177666319,normal,,,184457,,,,
1177667820,normal,,,184466,,,,
1177676743,normal,,,184499,,,,
1177677129,normal,,,184500,,,,
1177699084,normal,,,184545,,,,
1177740776,normal,,,184593,,,,
1177902316,critical,,,184671,,,,
1177912622,normal,,,184686,,,,
1177922027,normal,,,184702,,,,
1177923302,normal,,,184705,,,,
1177924213,normal,,,184708,,,,
1177933218,normal,,,184748,,,,
1177952399,normal,,,184804,,,,
1177977637,normal,,,184825,,,,
1178011160,normal,,,184892,,,,
1178076034,normal,,,185048,,,,
1178089331,normal,,,185095,,,,
1178094214,normal,,,185120,,,,
1178096186,normal,,,185133,,,,
1178100557,normal,,,185162,,,,
1178104361,normal,,,185175,,,,
1178109908,normal,,,185193,,,,
1178114163,normal,,,185213,,,,
1178116021,normal,,,185221,,,,
1178173877,normal,,,185324,,,,
1178179342,normal,,,185343,,,,
1178194318,minor,,,185409,,,,
1178194370,major,,,185410,,,,
1178198823,normal,,,185425,,,,
1178213357,normal,,,185465,,,,
1178262997,normal,,,185536,,,,
1178265565,normal,,,185543,,,,
1178280101,normal,,,185590,,,,
1178280772,normal,,,185592,,,,
1178351070,normal,,,185652,,,,
1178367752,normal,,,185658,,,,
1178483564,normal,,,185709,,,,
1178488303,normal,,,185711,,,,
1178489117,normal,,,185712,,,,
1178502358,normal,,,185720,,,,
1178525697,normal,,,185771,,,,
1178540482,major,,,185823,,,,
1178553895,normal,,,185868,,,,
1178597608,normal,,,185930,,,,
1178617958,major,,,185975,,,,
1178629530,normal,,,186018,,,,
1178640161,normal,,,186047,,,,
1178682704,normal,,,186105,,,,
1178682857,normal,,,186106,,,,
1178685050,normal,,,186115,,,,
1178686742,normal,,,186123,,,,
1178697474,normal,,,186155,,,,
1178711406,minor,,,186214,,,,
1178714974,minor,,,186223,,,,
1178715355,normal,,,186227,,,,
1178716422,normal,,,186231,,,,
1178724081,normal,,,186257,,,,
1178775622,normal,,,186336,,,,
1178776009,normal,,,186337,,,,
1178787947,normal,,,186380,,,,
1178797546,normal,,,186420,,,,
1178799476,normal,,,186426,,,,
1178801886,normal,,,186436,,,,
1178814852,normal,,,186471,,,,
1178850096,blocker,,,186520,,,,
1178853941,normal,,,186533,,,,
1178870158,major,,,186559,,,,
1178874950,normal,,,186577,,,,
1178885308,normal,,,186621,,,,
1178978982,normal,,,186688,,,,
1179025588,normal,,,186707,,,,
1179087647,normal,,,186729,,,,
1179112705,normal,,,186755,,,,
1179124251,normal,,,186774,,,,
1179125500,normal,,,186776,,,,
1179129535,normal,,,186787,,,,
1179130013,normal,,,186789,,,,
1179130380,normal,,,186791,,,,
1179140134,normal,,,186834,,,,
1179168080,major,,,186908,,,,
1179201791,normal,,,186970,,,,
1179208000,normal,,,186986,,,,
1179212013,normal,,,186996,,,,
1179223896,normal,,,187042,,,,
1179239718,normal,,,187112,,,,
1179241667,trivial,,,187126,,,,
1179245680,major,,,187139,,,,
1179247467,major,,,187142,,,,
1179269324,normal,,,187175,,,,
1179270691,normal,,,187176,,,,
1179301346,normal,,,187253,,,,
1179303489,normal,,,187267,,,,
1179303561,major,,,187268,,,,
1179307461,major,,,187284,,,,
1179307622,normal,,,187288,,,,
1179313945,minor,,,187320,,,,
1179314016,normal,,,187322,,,,
1179315438,normal,,,187328,,,,
1179315887,major,,,187331,,,,
1179317753,major,,,187338,,,,
1179321878,normal,,,187363,,,,
1179322656,major,,,187367,,,,
1179323792,major,,,187371,,,,
1179325164,major,,,187383,,,,
1179325193,major,,,187385,,,,
1179326727,major,,,187393,,,,
1179326758,minor,,,187394,,,,
1179328388,minor,,,187397,,,,
1179331948,major,,,187408,,,,
1179333829,major,,,187414,,,,
1179333883,major,,,187415,,,,
1179333917,major,,,187416,,,,
1179335611,normal,,,187423,,,,
1179344557,normal,,,187434,,,,
1179347531,normal,,,187437,,,,
1179384403,major,,,187526,,,,
1179388120,normal,,,187538,,,,
1179390089,normal,,,187547,,,,
1179395999,normal,,,187586,,,,
1179403097,major,,,187619,,,,
1179403739,normal,,,187629,,,,
1179404570,major,,,187637,,,,
1179412589,normal,,,187676,,,,
1179415123,major,,,187688,,,,
1179460077,normal,,,187770,,,,
1179461629,normal,,,187776,,,,
1179469087,normal,,,187792,,,,
1179477725,normal,,,187822,,,,
1179479525,normal,,,187827,,,,
1179480122,normal,,,187830,,,,
1179480826,normal,,,187835,,,,
1179484718,major,,,187850,,,,
1179489856,normal,,,187874,,,,
1179501073,normal,,,187910,,,,
1179577272,normal,,,187965,,,,
1179577821,normal,,,187967,,,,
1179654594,normal,,,187996,,,,
1179659659,normal,,,187998,,,,
1179680231,normal,,,188007,,,,
1179684663,normal,,,188010,,,,
1179748401,normal,,,188148,,,,
1179771268,normal,,,188187,,,,
1179775460,normal,,,188193,,,,
1179807151,normal,,,188274,,,,
1179810039,normal,,,188282,,,,
1179811824,critical,,,188285,,,,
1179822994,normal,,,188324,,,,
1179845377,normal,,,188465,,,,
1179847260,normal,,,188479,,,,
1179899123,normal,,,188625,,,,
1179916998,normal,,,188684,,,,
1179922526,normal,,,188707,,,,
1179930119,normal,,,188764,,,,
1179930495,normal,,,188767,,,,
1179931968,normal,,,188775,,,,
1179936353,normal,,,188784,,,,
1180001438,normal,,,188969,,,,
1180009858,normal,,,188997,,,,
1180011380,normal,,,189003,,,,
1180011677,normal,,,189004,,,,
1180012387,normal,,,189008,,,,
1180012825,normal,,,189009,,,,
1180012976,normal,,,189010,,,,
1180023281,minor,,,189048,,,,
1180024912,normal,,,189053,,,,
1180064968,normal,,,189109,,,,
1180071774,minor,,,189119,,,,
1180096128,normal,,,189194,,,,
1180101686,normal,,,189212,,,,
1180103045,normal,,,189216,,,,
1180103266,normal,,,189217,,,,
1180103559,normal,,,189220,,,,
1180103859,normal,,,189222,,,,
1180103913,normal,,,189223,,,,
1180104417,normal,,,189225,,,,
1180104602,normal,,,189228,,,,
1180104660,normal,,,189229,,,,
1180104851,normal,,,189230,,,,
1180105579,normal,,,189235,,,,
1180161632,normal,,,189287,,,,
1180284096,normal,,,189323,,,,
1180290173,normal,,,189324,,,,
1180290503,normal,,,189325,,,,
1180290759,normal,,,189326,,,,
1180291008,normal,,,189327,,,,
1180292252,normal,,,189330,,,,
1180295051,normal,,,189335,,,,
1180335323,normal,,,189412,,,,
1180335636,normal,,,189413,,,,
1180335949,normal,,,189415,,,,
1180336068,normal,,,189416,,,,
1180336228,normal,,,189418,,,,
1180336285,normal,,,189419,,,,
1180339553,normal,,,189440,,,,
1180342941,normal,,,189452,,,,
1180409931,critical,,,189623,,,,
1180417089,major,,,189643,,,,
1180453493,minor,,,189792,,,,
1180467269,normal,,,189811,,,,
1180504855,major,,,189899,,,,
1180508736,normal,,,189909,,,,
1180514174,normal,,,189932,,,,
1180526119,minor,,,189986,,,,
1180536901,normal,,,190042,,,,
1180537170,normal,,,190045,,,,
1180538579,normal,,,190057,,,,
1180569492,normal,,,190131,,,,
1180578855,major,,,190155,,,,
1180588610,normal,,,190173,,,,
1180599360,normal,,,190225,,,,
1180600513,normal,,,190234,,,,
1180604788,normal,,,190250,,,,
1180604810,minor,,,190251,,,,
1180606477,trivial,,,190258,,,,
1180612802,major,,,190296,,,,
1180613658,minor,,,190303,,,,
1180670534,normal,,,190432,,,,
1180681406,normal,,,190459,,,,
1180688641,normal,,,190489,,,,
1180704905,normal,,,190550,,,,
1180707425,normal,,,190565,,,,
1180789485,normal,,,190664,,,,
1180790859,normal,,,190665,,,,
1180909561,normal,,,190730,,,,
1180921299,normal,,,190742,,,,
1180925845,normal,,,190756,,,,
1180940712,normal,,,190799,,,,
1180947284,normal,,,190823,,,,
1180959112,minor,,,190860,,,,
1181027736,normal,,,191021,,,,
1181046899,normal,,,191091,,,,
1181055736,normal,,,191121,,,,
1181072495,normal,,,191151,,,,
1181093016,minor,,,191177,,,,
1181093162,minor,,,191178,,,,
1181100396,normal,,,191196,,,,
1181101132,normal,,,191198,,,,
1181105718,normal,,,191213,,,,
1181114345,normal,,,191251,,,,
1181118026,normal,,,191266,,,,
1181121184,normal,,,191279,,,,
1181129545,normal,,,191316,,,,
1181131541,normal,,,191324,,,,
1181137548,normal,,,191346,,,,
1181140306,normal,,,191358,,,,
1181226595,normal,,,191582,,,,
1181278465,normal,,,191679,,,,
1181300602,minor,,,191744,,,,
1181307525,normal,,,191759,,,,
1181310273,major,,,191770,,,,
1181341689,normal,,,191792,,,,
1181388491,normal,,,191823,,,,
1181545929,minor,,,191949,,,,
1181552485,normal,,,191979,,,,
1181553136,normal,,,191985,,,,
1181554770,normal,,,191989,,,,
1181556767,normal,,,191997,,,,
1181560142,normal,,,192008,,,,
1181560424,normal,,,192009,,,,
1181564600,normal,,,192018,,,,
1181567633,trivial,,,192030,,,,
1181622703,normal,,,192140,,,,
1181625283,normal,,,192152,,,,
1181627135,normal,,,192157,,,,
1181628227,normal,,,192164,,,,
1181632540,normal,,,192182,,,,
1181633119,normal,,,192187,,,,
1181636233,normal,,,192205,,,,
1181640772,normal,,,192227,,,,
1181651131,normal,,,192256,,,,
1181674973,critical,,,192313,,,,
1181674975,critical,,,192314,,,,
1181675010,critical,,,192315,,,,
1181695907,major,,,192352,,,,
1181696914,major,,,192358,,,,
1181708339,major,,,192397,,,,
1181709194,normal,,,192398,,,,
1181712685,normal,,,192406,,,,
1181713930,normal,,,192412,,,,
1181714403,major,,,192415,,,,
1181719115,normal,,,192437,,,,
1181725030,normal,,,192461,,,,
1181744239,normal,,,192535,,,,
1181748866,normal,,,192545,,,,
1181751212,normal,,,192546,,,,
1181804941,normal,,,192664,,,,
1181807821,normal,,,192676,,,,
1181811589,normal,,,192689,,,,
1181811732,normal,,,192690,,,,
1181813302,normal,,,192693,,,,
1181814028,normal,,,192698,,,,
1181817036,normal,,,192707,,,,
1181837247,normal,,,192764,,,,
1181853158,normal,,,192787,,,,
1181870072,normal,,,192808,,,,
1181872966,normal,,,192810,,,,
1181877658,normal,,,192825,,,,
1181880180,minor,,,192834,,,,
1181891811,minor,,,192866,,,,
1181912825,blocker,,,192972,,,,
1182003838,major,,,193007,,,,
1182076192,normal,,,193030,,,,
1182141262,normal,,,193088,,,,
1182154380,normal,,,193112,,,,
1182159918,normal,,,193134,,,,
1182173707,normal,,,193185,,,,
1182224274,major,,,193280,,,,
1182230066,normal,,,193298,,,,
1182244036,normal,,,193333,,,,
1182248535,normal,,,193354,,,,
1182251686,normal,,,193366,,,,
1182302588,minor,,,193461,,,,
1182303800,normal,,,193464,,,,
1182304062,normal,,,193466,,,,
1182322526,normal,,,193503,,,,
1182327079,normal,,,193516,,,,
1182327320,normal,,,193518,,,,
1182330799,normal,,,193541,,,,
1182332517,normal,,,193551,,,,
1182341811,normal,,,193592,,,,
1182416049,minor,,,193746,,,,
1182444828,critical,,,193843,,,,
1182489996,normal,,,193962,,,,
1182513547,normal,,,194021,,,,
1182520868,major,,,194042,,,,
1182561103,normal,,,194084,,,,
1182754164,normal,,,194194,,,,
1182758837,major,,,194206,,,,
1182807280,normal,,,194359,,,,
1182831671,normal,,,194394,,,,
1182831871,normal,,,194395,,,,
1182857135,trivial,,,194459,,,,
1182857360,normal,,,194460,,,,
1182908860,major,,,194566,,,,
1182909553,normal,,,194567,,,,
1182916007,normal,,,194578,,,,
1182919342,normal,,,194585,,,,
1182919584,normal,,,194586,,,,
1182922284,normal,,,194592,,,,
1182928807,major,,,194603,,,,
1182933080,major,,,194611,,,,
1182992884,normal,,,194710,,,,
1183007600,normal,,,194739,,,,
1183029192,normal,,,194809,,,,
1183250524,normal,,,195040,,,,
1183251496,normal,,,195041,,,,
1183360110,normal,,,195127,,,,
1183425267,minor,,,195219,,,,
1183429520,normal,,,195227,,,,
1183434630,trivial,,,195234,,,,
1183441191,normal,,,195246,,,,
1183459274,normal,,,195290,,,,
1183510608,major,,,195338,,,,
1183546477,normal,,,195419,,,,
1183598850,minor,,,195481,,,,
1183638459,normal,,,195569,,,,
1183695285,minor,,,195641,,,,
1183709578,normal,,,195657,,,,
1183948165,normal,,,195795,,,,
1183976676,normal,,,195853,,,,
1184027011,normal,,,195942,,,,
1184080668,normal,,,196076,,,,
1184143082,normal,,,196163,,,,
1184148510,minor,,,196185,,,,
1184210132,normal,,,196279,,,,
1184219789,critical,,,196290,,,,
1184223870,major,,,196302,,,,
1184234275,normal,,,196338,,,,
1184237615,normal,,,196348,,,,
1184252068,normal,,,196382,,,,
1184288052,normal,,,196416,,,,
1184317122,minor,,,196468,,,,
1184322540,normal,,,196479,,,,
1184351940,normal,,,196524,,,,
1184562450,normal,,,196626,,,,
1184654060,minor,,,196805,,,,
1184658928,normal,,,196813,,,,
1184662930,normal,,,196823,,,,
1184723974,normal,,,196913,,,,
1184745515,trivial,,,196959,,,,
1184795966,normal,,,197071,,,,
1184816962,minor,,,197104,,,,
1184825945,normal,,,197124,,,,
1184895192,normal,,,197251,,,,
1184924079,major,,,197311,,,,
1184932132,normal,,,197322,,,,
1185166801,normal,,,197469,,,,
1185178719,normal,,,197486,,,,
1185181771,normal,,,197494,,,,
1185184339,normal,,,197500,,,,
1185258024,normal,,,197633,,,,
1185263492,normal,,,197643,,,,
1185268265,normal,,,197654,,,,
1185415096,normal,,,197925,,,,
1185415977,normal,,,197930,,,,
1185774111,normal,,,198251,,,,
1185810593,normal,,,198333,,,,
1185849014,normal,,,198365,,,,
1185867534,trivial,,,198393,,,,
1186031819,normal,,,198649,,,,
1186545488,normal,,,199231,,,,
1186561049,normal,,,199258,,,,
1186563701,normal,,,199268,,,,
1186622404,normal,,,199369,,,,
1186726781,normal,,,199551,,,,
1186739965,normal,,,199598,,,,
1186743613,minor,,,199616,,,,
1186755608,normal,,,199633,,,,
1187093881,normal,,,199929,,,,
1187139257,normal,,,199986,,,,
1187258699,normal,,,200208,,,,
1187355138,normal,,,200420,,,,
1187356828,normal,,,200422,,,,
1187367696,normal,,,200437,,,,
1187596415,normal,,,200553,,,,
1187679539,normal,,,200673,,,,
1187836408,normal,,,200907,,,,
1187859970,normal,,,200958,,,,
1187860840,normal,,,200959,,,,
1187861093,normal,,,200960,,,,
1187861527,normal,,,200961,,,,
1187884397,normal,,,201000,,,,
1187937188,normal,,,201074,,,,
1187942938,normal,,,201087,,,,
1188039613,normal,,,201167,,,,
1188200536,normal,,,201254,,,,
1188207897,normal,,,201279,,,,
1188219916,normal,,,201307,,,,
1188228216,normal,,,201330,,,,
1188262407,normal,,,201371,,,,
1188263726,normal,,,201378,,,,
1188349461,normal,,,201507,,,,
1188349744,normal,,,201509,,,,
1188360081,normal,,,201548,,,,
1188382149,major,,,201600,,,,
1188387509,normal,,,201612,,,,
1188400258,major,,,201653,,,,
1188476729,normal,,,201773,,,,
1188485598,normal,,,201793,,,,
1188523792,normal,,,201863,,,,
