update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what,update/4/when,update/4/what
1161158633,JDT,1161345289,Platform,161411,,,,,,
1161678489,JDT,1161678720,Platform,162084,,,,,,
1161313986,Platform,1161861504,JDT,161701,1162980568,Platform,,,,
1162197030,Platform,1162197331,Equinox,162746,1162198663,Platform,,,,
1162342908,Platform,1162343899,Higgins,163032,1162343928,Equinox,1162366295,Platform,,
1162372153,PDE,1162372280,Platform,163067,,,,,,
1162374525,JDT,1162374973,Platform,163082,,,,,,
1162371743,PDE,1162375561,Platform,163066,,,,,,
1162420936,JDT,1162451672,Platform,163174,,,,,,
1162571809,JDT,1162613741,Platform,163403,,,,,,
1162889004,PDE,1162889517,Platform,163663,,,,,,
1162905142,PDE,1162928298,Platform,163704,,,,,,
1162891490,JDT,1162950459,Platform,163669,,,,,,
1162954062,JDT,1162955675,Platform,163769,,,,,,
1162631621,JDT,1162984917,Platform,163442,,,,,,
1162928315,JDT,1163037917,Platform,163739,,,,,,
1163070819,PDE,1163083336,Platform,163986,,,,,,
1163153749,PDE,1163155725,Platform,164133,,,,,,
1163122774,JDT,1163387639,Platform,164073,,,,,,
1163410758,PDE,1163447720,Platform,164329,,,,,,
1163574407,PDE,1163578416,Platform,164631,,,,,,
1162824598,PDE,1163579428,Platform,163593,,,,,,
1163733540,JDT,1163755979,Platform,164936,,,,,,
1162234106,JDT,1163756172,Platform,162818,1294388676,JDT,1294400703,Platform,,
1164171173,JDT,1164182349,Platform,165436,,,,,,
1164184359,JDT,1164187541,Platform,165447,,,,,,
1164215306,JDT,1164253152,Platform,165559,,,,,,
1164283507,PDE,1164283720,Platform,165692,,,,,,
1164276698,JDT,1164348904,Platform,165673,,,,,,
1164359098,PDE,1164364639,Platform,165786,,,,,,
1164373140,JDT,1164456057,Platform,165811,,,,,,
1164483054,JDT,1164614571,Platform,165854,,,,,,
1164637818,JDT,1164705532,Platform,165966,,,,,,
1164869667,JDT,1164880473,Platform,166337,,,,,,
1164890179,PDE,1164898038,Platform,166384,,,,,,
1165157683,Platform,1165221187,CDT,166622,1171340665,Platform,,,,
1165179460,JDT,1165222124,Platform,166632,,,,,,
1165290150,JDT,1165308915,Platform,166761,,,,,,
1165343735,PDE,1165412937,Platform,166891,,,,,,
1165757040,PDE,1165760014,Platform,167352,,,,,,
1164639297,JDT,1165837675,Platform,165970,1169510280,JDT,1170233508,Platform,,
1165913648,JDT,1165933956,Platform,167641,,,,,,
1156481281,JDT,1165975280,Platform,155202,,,,,,
1166033943,Platform,1166035908,PDE,167982,1166036088,Platform,,,,
1165228972,JDT,1166069116,Platform,166657,,,,,,
1165997247,JDT,1166419469,Platform,167839,,,,,,
1165521144,JDT,1166498299,Platform,167196,,,,,,
1166600314,JDT,1166602047,Platform,168679,,,,,,
1166613903,JDT,1166620613,Platform,168744,,,,,,
1166616091,PDE,1166697147,Platform,168747,,,,,,
1166707473,PDE,1166711808,Platform,168894,,,,,,
1167805254,JDT,1167815647,Platform,169418,,,,,,
1167401417,JDT,1167819279,Platform,169255,,,,,,
1167845655,JDT,1167880644,Platform,169488,,,,,,
1165903168,Platform,1167917915,JDT,167602,1167976302,Platform,,,,
1167649237,PDE,1168003402,Platform,169309,,,,,,
1147101951,JDT,1168004331,Platform,140697,,,,,,
1163110961,JDT,1168233862,Platform,164064,,,,,,
1168342398,PDE,1168342834,Platform,169988,,,,,,
1168339379,PDE,1168343124,Platform,169979,,,,,,
1168504457,Platform,1168507339,Equinox,170216,1168512110,Platform,,,,
1168598931,JDT,1168599076,Platform,170329,,,,,,
1168852557,Platform,1168853681,PDE,170478,1168856296,Platform,,,,
1168850363,JDT,1168854685,Platform,170470,,,,,,
1168850133,PDE,1168856955,Platform,170469,,,,,,
